instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
1,0,0.0,0.0,0.0,1293840523,56884193900,56
1,0,0.0,0.0,0.0,1293853015,56884193900,56
1,0,0.0,0.0,0.0,1293857524,56884193900,56
1,0,0.0,0.0,0.0,1294097284,56884193900,56
1,0,0.0,0.0,0.0,1294112356,56884193900,56
0,0,100.0,0.0,0.0,1294112468,56884193900,56
0,0,100.0,0.0,0.0,1294112677,56884193900,56
1,0,100.0,0.0,0.0,1294112863,56884193900,56
1,1,100.0,14.720028279984273,38.366689041386245,1294188041,56884193900,56
0,0,100.0,14.720028279984273,38.366689041386245,1294188502,56884193900,56
1,1,100.0,25.75874867446239,50.753077418480146,1294188634,56884193900,56
1,1,100.0,34.34326398709587,58.60312618546545,1294192125,56884193900,56
1,1,100.0,41.20983592106638,64.19488758543501,1294200534,56884193900,56
0,1,74.62185935992777,41.20983592106638,55.454076318585585,1294201845,56884193900,56
0,0,79.80002024119588,41.20983592106638,57.34584327252899,1294441271,56884193900,56
0,0,83.25183694134812,41.20983592106638,58.57298473255677,1294447449,56884193900,56
1,1,83.25183694134812,46.82699467019128,62.43743528313877,1294447588,56884193900,56
1,1,83.25183694134812,51.50709371448002,65.48328158576528,1294468840,56884193900,56
0,0,85.71717127995954,51.50709371448002,66.44578522417363,1294469171,56884193900,56
0,0,87.5659541712154,51.50709371448002,67.15852743840244,1294883067,56884193900,56
1,1,87.5659541712154,55.46637778697121,69.6919385247479,1298425344,56884193900,56
1,0,87.5659541712154,51.24050286769383,66.98450213163123,1299733974,56884193900,56
1,1,87.5659541712154,54.72477640237475,69.22447011339528,1299888878,56884193900,56
1,0,87.5659541712154,51.0406539271877,66.85374755880918,1300415911,56884193900,56
1,0,87.5659541712154,47.7908327302015,64.69041558574999,1301454910,56884193900,56
0,1,77.44070357229957,47.7908327302015,60.835480691228916,1305149375,56884193900,56
0,0,79.80002024119588,47.7908327302015,61.75523799009835,1305150062,56884193900,56
1,1,79.80002024119588,50.94572752552018,63.76103894808302,1305287658,56884193900,56
1,1,79.80002024119588,53.76767334202705,65.5031405431508,1305321817,56884193900,56
1,0,79.80002024119588,50.81491541525338,63.67912749631449,1305326948,56884193900,56
1,1,79.80002024119588,53.39990167282798,65.27873493236171,1305491483,56884193900,56
1,1,79.80002024119588,55.749059147203006,66.69914578444335,1305850908,56884193900,56
1,0,79.80002024119588,53.04785190614826,65.06319739962518,1305878739,56884193900,56
0,0,81.7300453535934,53.04785190614826,65.8452985580611,1305899488,56884193900,56
0,1,83.33810186176885,53.04785190614826,66.4899036373389,1305899582,56884193900,56
0,0,84.69849027667948,53.04785190614826,67.03038839863328,1305901812,56884193900,56
0,1,78.24547783848573,53.04785190614826,64.42634958386046,1305933768,56884193900,56
1,0,78.24547783848573,50.5727029826578,62.905367898629066,1306183860,56884193900,56
1,1,78.24547783848573,52.797367643656386,64.27406366406359,1306255516,56884193900,56
1,1,78.24547783848573,54.850041068921996,65.51158426490973,1306325472,56884193900,56
1,0,78.24547783848573,52.542094105788216,64.11849389951455,1306432428,56884193900,56
1,1,78.24547783848573,54.47693461375802,65.2883893202263,1306453931,56884193900,56
1,0,78.24547783848573,52.32223042990866,63.98420056204157,1306515126,56884193900,56
1,0,78.24547783848573,50.3121533848134,62.74311502211148,1306615929,56884193900,56
1,1,78.24547783848573,52.168278602043,63.88999833485759,1306714126,56884193900,56
1,0,78.24547783848573,50.27138592770506,62.71768979734673,1306862100,56884193900,56
1,0,78.24547783848573,48.49041448965155,61.59671786977791,1306864123,56884193900,56
1,1,78.24547783848573,50.270001977358845,62.71682649544749,1306951215,56884193900,56
1,1,78.24547783848573,51.94694048648859,63.75431891733046,1307079037,56884193900,56
1,1,78.24547783848573,53.52978474620206,64.71834041489217,1307121943,56884193900,56
1,1,78.24547783848573,55.02616466779543,65.6166788861708,1307121996,56884193900,56
0,0,79.80002024119588,55.02616466779543,66.26529298422707,1307124174,56884193900,56
1,1,79.80002024119588,56.442907031216194,67.11292814028448,1307159726,56884193900,56
1,1,79.80002024119588,57.78613845057578,67.90681127851973,1307159792,56884193900,56
1,1,79.80002024119588,59.06137289483422,68.65201200606279,1307159989,56884193900,56
1,1,79.80002024119588,60.27358640057864,69.35296255226336,1307218652,56884193900,56
0,1,74.42780919862663,60.27358640057864,66.97783953173769,1307219009,56884193900,56
1,0,74.42780919862663,58.52318127862135,65.9981224725512,1307234736,56884193900,56
0,0,76.0560220314448,58.52318127862135,66.7161177278554,1307236777,56884193900,56
1,1,76.0560220314448,59.70520263513709,67.38649869973852,1307238404,56884193900,56
0,1,71.46010984576144,59.70520263513709,65.31875946977516,1307249907,56884193900,56
0,0,73.10192450454,59.70520263513709,66.06485613063919,1307250050,56884193900,56
1,0,73.10192450454,58.034605520529844,65.1340260648191,1307335929,56884193900,56
1,0,73.10192450454,56.439435363829645,64.23263456410253,1307338684,56884193900,56
