instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1229715109,69321665800,69
0,0,100.0,0.0,0.0,1229715923,69321665800,69
0,0,100.0,0.0,0.0,1229716040,69321665800,69
0,0,100.0,0.0,0.0,1230585851,69321665800,69
0,0,100.0,0.0,0.0,1230586083,69321665800,69
0,0,100.0,0.0,0.0,1230586097,69321665800,69
0,0,100.0,0.0,0.0,1230586255,69321665800,69
0,0,100.0,0.0,0.0,1230586268,69321665800,69
0,0,100.0,0.0,0.0,1230587323,69321665800,69
0,0,100.0,0.0,0.0,1230587371,69321665800,69
0,0,100.0,0.0,0.0,1230588150,69321665800,69
0,0,100.0,0.0,0.0,1230588831,69321665800,69
0,0,100.0,0.0,0.0,1230659983,69321665800,69
0,0,100.0,0.0,0.0,1230663758,69321665800,69
0,0,100.0,0.0,0.0,1230664619,69321665800,69
0,0,100.0,0.0,0.0,1230670187,69321665800,69
0,0,100.0,0.0,0.0,1230672793,69321665800,69
0,0,100.0,0.0,0.0,1230675170,69321665800,69
0,0,100.0,0.0,0.0,1231355407,69321665800,69
0,0,100.0,0.0,0.0,1231355455,69321665800,69
0,0,100.0,0.0,0.0,1231355542,69321665800,69
0,0,100.0,0.0,0.0,1231431405,69321665800,69
0,1,95.15470344724145,0.0,0.0,1231431457,69321665800,69
0,1,95.3807791527718,0.0,0.0,1231431483,69321665800,69
0,0,95.58868486480317,0.0,0.0,1231434439,69321665800,69
0,0,95.78051716093725,0.0,0.0,1231447333,69321665800,69
0,0,95.9580620162305,0.0,0.0,1231449741,69321665800,69
0,0,96.12285026793153,0.0,0.0,1231457577,69321665800,69
0,1,92.32094200888035,0.0,0.0,1231457596,69321665800,69
0,0,92.61595042249496,0.0,0.0,1231457834,69321665800,69
0,0,92.89178690082389,0.0,0.0,1231775936,69321665800,69
0,1,89.51414526111232,0.0,0.0,1231776125,69321665800,69
0,1,86.34291508573824,0.0,0.0,1231776464,69321665800,69
0,0,86.81474915683737,0.0,0.0,1231791301,69321665800,69
0,1,83.88728079146043,0.0,0.0,1231791326,69321665800,69
0,0,84.41802587545327,0.0,0.0,1231791340,69321665800,69
0,0,84.91977851618057,0.0,0.0,1231791393,69321665800,69
0,0,85.39482780802062,0.0,0.0,1231791400,69321665800,69
0,1,82.76138723739436,0.0,0.0,1231870202,69321665800,69
0,0,83.28214681633905,0.0,0.0,1231880373,69321665800,69
0,1,80.81612022246195,0.0,0.0,1231884400,69321665800,69
0,0,81.37323924303004,0.0,0.0,1231955538,69321665800,69
0,0,81.90407139689769,0.0,0.0,1231961267,69321665800,69
0,0,82.41040928331648,0.0,0.0,1231968649,69321665800,69
1,1,82.41040928331648,100.0,90.7801791600548,1231969102,69321665800,69
0,0,82.8938861662583,100.0,91.04607963347917,1231971001,69321665800,69
0,0,83.3559932934459,100.0,91.29950344522466,1231971970,69321665800,69
0,0,83.79809500444297,100.0,91.54129942514633,1231977234,69321665800,69
0,1,81.60849646076379,100.0,90.33742107275577,1232035671,69321665800,69
0,1,79.50995919563191,100.0,89.16835716532626,1232035708,69321665800,69
0,1,77.49701791778911,100.0,88.03239058311952,1232035732,69321665800,69
0,0,78.05812798164827,100.0,88.35051102378993,1232035756,69321665800,69
0,1,76.14039595952006,100.0,87.25846432267764,1232052561,69321665800,69
0,1,74.29663863128283,100.0,86.19549792842015,1232052576,69321665800,69
0,1,72.52274462813489,100.0,85.1602868878064,1232061908,69321665800,69
0,1,70.81490156091125,100.0,84.15159033607817,1232061969,69321665800,69
0,1,69.16956932558705,100.0,83.16824473655016,1232062045,69321665800,69
1,1,69.16956932558705,100.0,83.16824473655016,1232120529,69321665800,69
0,0,69.87653556319017,100.0,83.59218597643573,1232120976,69321665800,69
0,1,68.29466598829543,100.0,82.64058687369992,1232122143,69321665800,69
0,0,69.00345567955426,100.0,83.06831867779331,1232122259,69321665800,69
1,0,69.00345567955426,66.33109996296422,67.65408425564924,1232126233,69321665800,69
0,1,67.47967368032491,66.33109996296422,66.90292206143044,1232133130,69321665800,69
1,1,67.47967368032491,74.87564076632849,71.08152928516014,1232140889,69321665800,69
0,1,66.00733075318416,74.87564076632849,70.30178650233324,1232144619,69321665800,69
0,0,66.74035512405034,74.87564076632849,70.6910663018007,1232146346,69321665800,69
0,1,65.3176063765062,74.87564076632849,69.93352293974418,1232147557,69321665800,69
0,0,66.04868008720861,74.87564076632849,70.32380282166193,1232379801,69321665800,69
0,1,64.67168905073095,74.87564076632849,69.58688207639591,1232380063,69321665800,69
0,0,65.40031382731854,74.87564076632849,69.97778507597572,1232380207,69321665800,69
0,1,64.06565236947802,74.87564076632849,69.26006621623688,1232382233,69321665800,69
0,1,62.771695059060626,74.87564076632849,68.55706301713734,1232401435,69321665800,69
0,1,61.51667022092817,74.87564076632849,67.86825547045477,1232406776,69321665800,69
0,1,60.2989073934671,74.87564076632849,67.1931494171493,1232467435,69321665800,69
0,0,61.077192740824536,74.87564076632849,67.62539421458321,1232553118,69321665800,69
1,0,61.077192740824536,59.59800008039592,60.333063388808775,1232562713,69321665800,69
0,0,61.83296274180289,59.59800008039592,60.70519679942638,1232567001,69321665800,69
0,1,60.64354374458873,59.59800008039592,60.118499024555604,1232574437,69321665800,69
0,1,59.48767997376808,59.59800008039592,59.54281447714071,1232577162,69321665800,69
