instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1174301697,67904005600,67
0,0,100.0,0.0,0.0,1174302033,67904005600,67
1,0,100.0,0.0,0.0,1174306940,67904005600,67
1,0,100.0,0.0,0.0,1174310317,67904005600,67
0,0,100.0,0.0,0.0,1174310425,67904005600,67
0,0,100.0,0.0,0.0,1174311498,67904005600,67
0,0,100.0,0.0,0.0,1174314551,67904005600,67
1,0,100.0,0.0,0.0,1174316653,67904005600,67
0,0,100.0,0.0,0.0,1174318528,67904005600,67
1,0,100.0,0.0,0.0,1174320828,67904005600,67
0,0,100.0,0.0,0.0,1174321821,67904005600,67
0,0,100.0,0.0,0.0,1174328769,67904005600,67
0,0,100.0,0.0,0.0,1174332076,67904005600,67
0,0,100.0,0.0,0.0,1174332356,67904005600,67
0,0,100.0,0.0,0.0,1174332386,67904005600,67
0,0,100.0,0.0,0.0,1174333201,67904005600,67
0,0,100.0,0.0,0.0,1174333624,67904005600,67
1,0,100.0,0.0,0.0,1174333860,67904005600,67
0,0,100.0,0.0,0.0,1174342966,67904005600,67
1,0,100.0,0.0,0.0,1174346015,67904005600,67
0,0,100.0,0.0,0.0,1174346346,67904005600,67
0,0,100.0,0.0,0.0,1174350148,67904005600,67
1,0,100.0,0.0,0.0,1174353357,67904005600,67
1,0,100.0,0.0,0.0,1174356005,67904005600,67
0,0,100.0,0.0,0.0,1174356198,67904005600,67
0,0,100.0,0.0,0.0,1174356765,67904005600,67
1,0,100.0,0.0,0.0,1174363299,67904005600,67
1,0,100.0,0.0,0.0,1174369464,67904005600,67
0,0,100.0,0.0,0.0,1174369489,67904005600,67
0,0,100.0,0.0,0.0,1174377184,67904005600,67
0,0,100.0,0.0,0.0,1174379304,67904005600,67
1,0,100.0,0.0,0.0,1174381907,67904005600,67
0,0,100.0,0.0,0.0,1174385510,67904005600,67
1,0,100.0,0.0,0.0,1174394374,67904005600,67
0,0,100.0,0.0,0.0,1174394449,67904005600,67
1,0,100.0,0.0,0.0,1174400518,67904005600,67
0,0,100.0,0.0,0.0,1174403822,67904005600,67
1,0,100.0,0.0,0.0,1174407231,67904005600,67
0,0,100.0,0.0,0.0,1174407271,67904005600,67
1,0,100.0,0.0,0.0,1174413701,67904005600,67
1,0,100.0,0.0,0.0,1174414125,67904005600,67
1,0,100.0,0.0,0.0,1174416454,67904005600,67
0,0,100.0,0.0,0.0,1174416539,67904005600,67
0,0,100.0,0.0,0.0,1174417281,67904005600,67
1,1,100.0,6.042798535773048,24.58210433582334,1174419107,67904005600,67
0,0,100.0,6.042798535773048,24.58210433582334,1174420358,67904005600,67
