instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1254244893,59138604400,59
0,0,100.0,0.0,0.0,1254261636,59138604400,59
1,0,100.0,0.0,0.0,1254261666,59138604400,59
0,0,100.0,0.0,0.0,1254261833,59138604400,59
0,0,100.0,0.0,0.0,1254261889,59138604400,59
0,0,100.0,0.0,0.0,1254268301,59138604400,59
1,0,100.0,0.0,0.0,1254268319,59138604400,59
0,0,100.0,0.0,0.0,1254334201,59138604400,59
0,0,100.0,0.0,0.0,1254531192,59138604400,59
0,0,100.0,0.0,0.0,1254531642,59138604400,59
0,0,100.0,0.0,0.0,1254594028,59138604400,59
0,0,100.0,0.0,0.0,1254594078,59138604400,59
0,1,90.44541066158088,0.0,0.0,1254602950,59138604400,59
1,0,90.44541066158088,0.0,0.0,1254687744,59138604400,59
0,0,91.28637167467298,0.0,0.0,1254687998,59138604400,59
0,0,91.99781036714782,0.0,0.0,1254688239,59138604400,59
0,0,92.60748155567663,0.0,0.0,1254688290,59138604400,59
0,0,93.13573877498932,0.0,0.0,1254688322,59138604400,59
0,0,93.59784717847873,0.0,0.0,1254688347,59138604400,59
0,1,87.6383571573121,0.0,0.0,1254688479,59138604400,59
0,0,88.38534633000754,0.0,0.0,1254696103,59138604400,59
0,0,89.05350267360151,0.0,0.0,1254697526,59138604400,59
0,0,89.65465118425625,0.0,0.0,1254699847,59138604400,59
0,0,90.19836448157581,0.0,0.0,1254699884,59138604400,59
0,0,90.6924747123643,0.0,0.0,1254769395,59138604400,59
0,0,91.14345191427324,0.0,0.0,1254769666,59138604400,59
0,0,91.55668778853658,0.0,0.0,1254821293,59138604400,59
0,1,87.43582866630352,0.0,0.0,1254821468,59138604400,59
0,0,87.98219947911045,0.0,0.0,1254947275,59138604400,59
0,0,88.4878772448004,0.0,0.0,1263275692,59138604400,59
0,0,88.95722204667878,0.0,0.0,1263282623,59138604400,59
0,0,89.39399258132872,0.0,0.0,1263282728,59138604400,59
0,0,89.80144638972362,0.0,0.0,1263282925,59138604400,59
1,0,89.80144638972362,0.0,0.0,1263282963,59138604400,59
0,0,90.18242068876914,0.0,0.0,1263282978,59138604400,59
0,0,90.53939804693093,0.0,0.0,1263284872,59138604400,59
0,0,90.8745601188388,0.0,0.0,1263290449,59138604400,59
0,0,91.18983189731344,0.0,0.0,1263290480,59138604400,59
0,0,91.4869183793313,0.0,0.0,1263290530,59138604400,59
0,0,91.76733512099494,0.0,0.0,1263290612,59138604400,59
0,0,92.0324338376432,0.0,0.0,1263293971,59138604400,59
0,0,92.28342396183848,0.0,0.0,1263293986,59138604400,59
0,0,92.52139088474043,0.0,0.0,1263294003,59138604400,59
0,0,92.7473114612733,0.0,0.0,1263294019,59138604400,59
0,0,92.96206724624423,0.0,0.0,1263294041,59138604400,59
0,0,93.16645583958746,0.0,0.0,1263294061,59138604400,59
0,0,93.36120064855076,0.0,0.0,1263294072,59138604400,59
0,0,93.54695931867477,0.0,0.0,1263294875,59138604400,59
0,0,93.72433104064126,0.0,0.0,1263294920,59138604400,59
1,0,93.72433104064126,0.0,0.0,1263295514,59138604400,59
0,0,93.89386290405429,0.0,0.0,1263295709,59138604400,59
0,0,94.05605544010014,0.0,0.0,1263295892,59138604400,59
0,0,94.21136747137456,0.0,0.0,1263348838,59138604400,59
0,0,94.36022036785347,0.0,0.0,1263348958,59138604400,59
0,0,94.50300179214715,0.0,0.0,1263462068,59138604400,59
0,0,94.64006900413592,0.0,0.0,1263952173,59138604400,59
0,0,94.77175178430178,0.0,0.0,1265132595,59138604400,59
0,0,94.89835502611658,0.0,0.0,1265162925,59138604400,59
0,0,95.02016104038692,0.0,0.0,1265164003,59138604400,59
0,0,95.137431608216,0.0,0.0,1266400007,59138604400,59
0,0,95.25040981400494,0.0,0.0,1266400007,59138604400,59
0,0,95.35932168550649,0.0,0.0,1266403874,59138604400,59
0,0,95.46437766421815,0.0,0.0,1266448546,59138604400,59
0,0,95.5657739262433,0.0,0.0,1266452809,59138604400,59
1,0,95.5657739262433,0.0,0.0,1266452809,59138604400,59
0,0,95.66369357106635,0.0,0.0,1266452870,59138604400,59
0,0,95.75830769339896,0.0,0.0,1266452870,59138604400,59
0,0,95.84977635129923,0.0,0.0,1266455381,59138604400,59
0,0,95.93824944208878,0.0,0.0,1266455405,59138604400,59
0,0,96.02386749615263,0.0,0.0,1266455424,59138604400,59
0,0,96.10676239746505,0.0,0.0,1266460489,59138604400,59
0,0,96.1870580386131,0.0,0.0,1266460505,59138604400,59
0,0,96.2648709171611,0.0,0.0,1266460597,59138604400,59
0,0,96.34031067939468,0.0,0.0,1266797373,59138604400,59
0,0,96.41348061678264,0.0,0.0,1266828546,59138604400,59
0,0,96.48447811988488,0.0,0.0,1266828575,59138604400,59
0,0,96.55339509390183,0.0,0.0,1266828601,59138604400,59
0,0,96.62031833959448,0.0,0.0,1266828622,59138604400,59
0,0,96.68532990289621,0.0,0.0,1266828698,59138604400,59
1,0,96.68532990289621,0.0,0.0,1266828723,59138604400,59
1,0,96.68532990289621,0.0,0.0,1266828751,59138604400,59
0,0,96.74850739617729,0.0,0.0,1266828787,59138604400,59
0,0,96.80992429380831,0.0,0.0,1266828802,59138604400,59
0,0,96.86965020438953,0.0,0.0,1266829167,59138604400,59
0,0,96.92775112176749,0.0,0.0,1266861595,59138604400,59
0,0,96.98428965674262,0.0,0.0,1266862039,59138604400,59
1,0,96.98428965674262,0.0,0.0,1267239384,59138604400,59
0,0,97.03932525117864,0.0,0.0,1267248131,59138604400,59
0,0,97.09291437605374,0.0,0.0,1267248330,59138604400,59
0,0,97.14511071484132,0.0,0.0,1267248395,59138604400,59
0,0,97.19596533347234,0.0,0.0,1267248412,59138604400,59
0,0,97.24552683801143,0.0,0.0,1267250695,59138604400,59
0,0,97.29384152107015,0.0,0.0,1267250763,59138604400,59
1,0,97.29384152107015,0.0,0.0,1267319824,59138604400,59
0,0,97.3409534978853,0.0,0.0,1267319841,59138604400,59
0,0,97.38690483290317,0.0,0.0,1267320040,59138604400,59
0,0,97.431735657634,0.0,0.0,1267320105,59138604400,59
0,0,97.4754842804706,0.0,0.0,1267322959,59138604400,59
0,0,97.5181872891036,0.0,0.0,1267323930,59138604400,59
0,0,97.55987964610894,0.0,0.0,1267323939,59138604400,59
0,0,97.60059477823276,0.0,0.0,1267323957,59138604400,59
0,0,97.64036465985336,0.0,0.0,1267333689,59138604400,59
0,0,97.67921989105847,0.0,0.0,1267333710,59138604400,59
0,0,97.71718977073881,0.0,0.0,1267334031,59138604400,59
0,0,97.75430236506523,0.0,0.0,1267334059,59138604400,59
0,0,97.79058457168583,0.0,0.0,1267411350,59138604400,59
0,0,97.82606217995226,0.0,0.0,1267411452,59138604400,59
0,0,97.86075992745857,0.0,0.0,1267416718,59138604400,59
0,0,97.89470155315337,0.0,0.0,1267416738,59138604400,59
0,0,97.92790984726531,0.0,0.0,1267416766,59138604400,59
0,0,97.96040669826269,0.0,0.0,1267416789,59138604400,59
0,0,97.99221313705053,0.0,0.0,1267416844,59138604400,59
1,0,97.99221313705053,0.0,0.0,1267418836,59138604400,59
0,0,98.02334937859314,0.0,0.0,1267418859,59138604400,59
1,0,98.02334937859314,0.0,0.0,1267424985,59138604400,59
0,0,98.05383486113544,0.0,0.0,1267425188,59138604400,59
0,0,98.08368828318281,0.0,0.0,1267434541,59138604400,59
0,0,98.11292763838787,0.0,0.0,1267434582,59138604400,59
0,0,98.14157024848092,0.0,0.0,1267434593,59138604400,59
0,0,98.16963279437086,0.0,0.0,1267434623,59138604400,59
1,0,98.16963279437086,0.0,0.0,1267434643,59138604400,59
1,0,98.16963279437086,0.0,0.0,1267434687,59138604400,59
0,0,98.19713134553415,0.0,0.0,1267434711,59138604400,59
1,0,98.19713134553415,0.0,0.0,1267436129,59138604400,59
0,1,96.72923914292764,0.0,0.0,1267436228,59138604400,59
0,1,95.29040954973375,0.0,0.0,1267436270,59138604400,59
0,0,95.3601239940674,0.0,0.0,1267436507,59138604400,59
1,1,95.3601239940674,6.732092330718367,25.337189256048383,1267436602,59138604400,59
