instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,100.0,0.0,0.0,1195002354,57872570200,57
0,0,100.0,0.0,0.0,1195003702,57872570200,57
0,0,100.0,0.0,0.0,1195049108,57872570200,57
0,0,100.0,0.0,0.0,1195077690,57872570200,57
0,0,100.0,0.0,0.0,1195078176,57872570200,57
0,0,100.0,0.0,0.0,1195135503,57872570200,57
0,0,100.0,0.0,0.0,1195239687,57872570200,57
0,0,100.0,0.0,0.0,1195240285,57872570200,57
0,0,100.0,0.0,0.0,1195240937,57872570200,57
0,0,100.0,0.0,0.0,1195241081,57872570200,57
0,0,100.0,0.0,0.0,1195253758,57872570200,57
0,0,100.0,0.0,0.0,1195506089,57872570200,57
0,0,100.0,0.0,0.0,1195506405,57872570200,57
1,0,100.0,0.0,0.0,1195507776,57872570200,57
1,0,100.0,0.0,0.0,1195509637,57872570200,57
0,0,100.0,0.0,0.0,1195513349,57872570200,57
1,0,100.0,0.0,0.0,1195514428,57872570200,57
1,0,100.0,0.0,0.0,1195517821,57872570200,57
0,0,100.0,0.0,0.0,1195570869,57872570200,57
1,0,100.0,0.0,0.0,1195597186,57872570200,57
0,0,100.0,0.0,0.0,1195597346,57872570200,57
0,0,100.0,0.0,0.0,1195611047,57872570200,57
0,0,100.0,0.0,0.0,1195664235,57872570200,57
0,0,100.0,0.0,0.0,1195666121,57872570200,57
1,0,100.0,0.0,0.0,1195673464,57872570200,57
0,0,100.0,0.0,0.0,1196557078,57872570200,57
1,0,100.0,0.0,0.0,1196557288,57872570200,57
1,0,100.0,0.0,0.0,1196613031,57872570200,57
0,0,100.0,0.0,0.0,1196613849,57872570200,57
1,0,100.0,0.0,0.0,1196614120,57872570200,57
0,0,100.0,0.0,0.0,1196614316,57872570200,57
0,0,100.0,0.0,0.0,1196619427,57872570200,57
0,0,100.0,0.0,0.0,1196619578,57872570200,57
1,0,100.0,0.0,0.0,1196620789,57872570200,57
0,0,100.0,0.0,0.0,1196620878,57872570200,57
0,0,100.0,0.0,0.0,1196627134,57872570200,57
0,0,100.0,0.0,0.0,1196638433,57872570200,57
0,0,100.0,0.0,0.0,1196638503,57872570200,57
1,0,100.0,0.0,0.0,1196638764,57872570200,57
0,0,100.0,0.0,0.0,1196642615,57872570200,57
0,0,100.0,0.0,0.0,1196643819,57872570200,57
0,0,100.0,0.0,0.0,1196643855,57872570200,57
1,0,100.0,0.0,0.0,1196645097,57872570200,57
0,0,100.0,0.0,0.0,1196645208,57872570200,57
1,0,100.0,0.0,0.0,1196645993,57872570200,57
0,0,100.0,0.0,0.0,1196646506,57872570200,57
1,0,100.0,0.0,0.0,1196648302,57872570200,57
0,0,100.0,0.0,0.0,1196648896,57872570200,57
1,0,100.0,0.0,0.0,1196685860,57872570200,57
1,0,100.0,0.0,0.0,1196694989,57872570200,57
